id,date,NH4,BSK5,Suspended,O2,NO3,NO2,SO4,PO4,CL
14,18.01.2017,1.42,4.7,7,7.8,5.2,0.06,43.1,0.71,39.3
14,17.02.2017,1.62,4.4,6,9.7,7.4,0.08,45,0.72,43.2
14,22.03.2017,0.15,3.8,14,6.4,7.9,0.17,34,0.06,44.6
14,19.04.2017,0.16,7.2,7,7.2,0.37,0.07,43.6,0.25,23.6
14,16.05.2017,0.15,10.7,10,14.1,1.4,0.05,37.8,0.26,38.5
14,21.06.2017,0.22,3.16,12,9.7,0.22,0.08,61,0.57,27.9
14,06.07.2017,0.17,4.2,13,4.5,0.29,0.013,52.7,1.21,64.7
14,26.07.2017,0.31,5.12,18,7.2,0.13,0.037,50.7,1.05,40.2
14,18.08.2017,0.32,3.9,20,8.1,1.5,0.016,50.3,1.02,79.8
14,06.09.2017,0.24,3.5,17,6.9,1.7,0.009,53.2,0.39,37.2
14,18.10.2017,0.16,6.4,15,8.6,0.07,0.03,48.3,0.044,31.9
14,23.11.2017,0.28,1.9,10,6.04,1.1,0.033,29.3,0.044,28.4
14,12.12.2017,0.29,5,15,7.7,1,0.033,63.7,0.038,33.7
14,17.01.2018,0.21,6.5,11,11.8,2.77,0.032,37.1,0.23,45.9
14,13.02.2018,0.81,7,19,13.05,4.16,0.084,51.9,0.34,41.7
14,13.03.2018,1.65,3.75,15,9.5,3.12,0.072,35.5,0.71,31
14,17.04.2018,0.37,4.3,13,9.8,0.02,0.079,61.9,0,28.9
14,15.05.2018,0.64,4.6,13,8.6,1.5,0.28,44.2,0.53,32.3
14,06.06.2018,0.12,6.8,19,5.2,0,0.02,32.9,1.8,44.2
14,04.07.2018,0.23,4.2,9,10.7,0.29,0.17,50.5,1.57,48.9
14,21.08.2018,0.39,3,20,7.9,0.21,0.045,36.9,0.62,37.8
14,17.09.2018,0.25,7.9,25,14.2,0.47,0.05,48,0.16,37.4
14,17.10.2018,0.29,5.7,6,10,0,0,18.3,0.83,28.9
14,14.11.2018,0.33,4,12,6.5,0.48,0.057,21.9,0,33.5
14,11.12.2018,0.62,6,11,9.6,2.8,0.08,30.8,1.6,32.7
14,23.01.2019,0.44,2.2,3,6.8,2.5,0.054,25.8,0.73,34.2
14,19.02.2019,1.5,6,7,8.6,6.2,0.16,28.5,0.38,35.7
14,21.03.2019,0.52,8,9,9.9,3.3,0.07,35.4,0.18,29.9
14,16.04.2019,0.17,3.1,10,6.5,0,0.11,44.8,0.25,41
14,20.05.2019,0.28,6.2,6,6.2,3.68,0.32,37.5,0.82,29
14,12.06.2019,0.3,5.6,6,5.3,5.52,0.57,36.6,0.7,29
14,10.07.2019,0.36,3.78,13,7.5,0.25,0.071,31.9,1.24,35.9
14,07.08.2019,0.43,3.9,16,8.8,0.28,0.046,29.8,0.1,29.9
14,11.09.2019,0.25,7.4,22,12.9,0,0.011,28.5,0.62,26.5
14,23.10.2019,0.38,4.4,9,14.5,0.23,0.018,19.85,0.06,29.05
14,12.11.2019,0.097,5,10,11.4,2.2,0.08,18.7,0.17,28.3
14,10.12.2019,0.6,5.6,9,9.2,4.7,0.085,18.3,0.06,31.6
14,14.01.2020,0.18,5.3,8,10.5,2.3,0.05,34.9,0.094,30.5
14,04.02.2020,0.16,5,6,8,4.7,0.057,35.1,0.056,32.12
14,04.03.2020,0.26,5.3,8,10.2,3,0.078,41.2,0.1,33.9
14,07.04.2020,0.31,8.8,9,12.56,0.32,0.055,49,0.035,38.9
14,06.05.2020,0.55,4,8,5.6,0.34,0.067,40.8,0.166,45
14,10.06.2020,0.38,8.6,6,8.6,0.24,0.037,45.1,0.31,40.77
14,07.07.2020,0.36,5.8,10,5.3,0.74,0.061,26.7,0.56,69.39
14,12.08.2020,0.57,6.2,18,5.2,0.68,0.061,27.7,0.15,29.62
14,15.09.2020,0.26,6.8,15,7.9,1.03,0.064,32.7,0.25,36.7
14,06.10.2020,0.37,6.8,14,6.5,0.22,0.05,24.5,0.11,33.8
14,03.11.2020,0.16,6.8,14,5.3,1.47,0.079,29.6,0.11,32.1
14,08.12.2020,0.29,4.4,12,7.7,1.57,0.068,33.2,0.11,33.6
14,28.01.2021,0.21,6.4,,7.1,2.95,0.065,,0.12,
14,16.02.2021,2.52,11.6,,6.5,13.79,0.408,,0.852,
14,16.03.2021,1.03,6.2,8,9.2,10.9,0.122,37.7,0.44,36.1
14,06.04.2021,0.43,5.6,8,12.3,6.57,0.129,60.15,0.052,38.8
15,10.01.2000,1.1,2.1,22,16.1,7,0.28,31.9,0.01,28.6
15,01.02.2000,2.2,2.7,12,11.9,8.4,0.13,26.2,0.13,30.4
15,01.03.2000,0.87,4.4,17,10.3,9.1,0.17,40,0.03,26.8
15,04.04.2000,1.22,3.1,12,8.7,4.9,0.14,29.4,0.04,22.3
15,16.05.2000,0.34,3.9,11,6.5,3,0.07,22.9,0.39,21.4
15,05.06.2000,0.65,4.8,14,10.3,2.6,0.12,18.8,0.13,29.5
15,04.07.2000,0.07,5.3,18,6.1,2.1,0.32,20.4,0.44,23.2
15,01.08.2000,0.25,3.4,20,10,7,0.15,22.3,3.36,25.8
15,13.09.2000,0.25,6.6,9,9,1.9,0.03,13.9,0.55,25
15,05.10.2000,0.55,7.6,10,9.4,3.5,0.03,15.5,0.32,24.6
15,14.11.2000,0.79,7.3,10,10.5,2.6,0.07,26,0.45,24.1
15,18.12.2000,1.02,5,18,11.8,6,0.14,34.7,0.15,28.2
15,10.01.2001,0.51,3,10,11.8,6.5,0.09,21.3,0.51,29.5
15,13.02.2001,0.9,4.4,19,13.7,4.4,0.05,38.4,0.07,28.6
15,11.03.2001,0.29,5.7,8,13,6.6,0.04,16.9,0.02,25
15,10.04.2001,0.77,3.8,15,10.8,2.3,0.03,32.1,0.07,21.9
15,14.05.2001,0.9,7.5,12,11.4,1.1,0.02,35.3,0.21,24.2
15,05.06.2001,1.04,4.4,27,6.7,0.66,0.07,23.8,0.19,20.7
15,03.07.2001,0.11,3.5,15,5,1.6,0.03,29.4,0.5,21
15,06.08.2001,0.16,3.4,9,6.8,6.06,0.06,30.3,0.68,18.5
15,06.09.2001,0,4.5,10,7.7,2.8,0.1,20.4,0.37,23.7
15,16.10.2001,0.07,5.5,12,11.5,1.6,0.05,31.2,0.05,24.6
15,15.11.2001,3.5,6.4,13,16.1,2.9,0.04,35.3,0.04,27.2
15,11.12.2001,0.27,6.2,9,11.5,2,0.06,25.5,0.15,25.8
15,15.01.2002,0.8,4.6,10,5.9,6.7,0.04,25.4,0.26,30.7
15,05.02.2002,0.96,2.8,10,10.8,8.7,0.14,32.6,0.54,40.4
15,13.03.2002,0.55,4.8,25,14.9,1.9,0.05,37,0.07,26.3
15,09.04.2002,0.08,6.4,9,13.6,4.3,0.5,39.8,0.05,25.9
15,14.05.2002,0.29,5.9,8,5.6,2.5,0.3,22.6,0.4,26.3
15,06.06.2002,0.17,4.4,14,9,1.1,0.12,21.5,0.37,26
15,16.07.2002,0.29,10.9,9,13.2,3.8,0.11,26.4,0.7,28.9
15,13.08.2002,0.81,5.4,22,6.3,2.2,0.18,23.6,0.59,21
15,11.09.2002,0.23,10.4,24,6,1,0.13,21,0.75,27.2
15,01.10.2002,0.13,5.1,9,7.6,2,0.13,20.2,0.27,21.1
15,13.11.2002,0.39,3.9,10,6.3,3.3,0.02,17.2,0.55,23.2
15,05.12.2002,0.47,4.1,6,10.1,1.7,0.02,27,0.63,29.8
15,22.01.2003,0.32,2.5,11,7.6,3.9,0.08,42.7,0.22,21.1
15,20.02.2003,0.34,2.5,11,9.4,7,0.15,29.7,0.72,28.1
15,25.03.2003,0.99,2,11,16.7,3.7,0.24,23.6,0.29,14.6
15,16.04.2003,0.58,5.6,13,13,1.8,0.17,23.1,0.4,23.5
15,13.05.2003,0.2,7.9,10,2.2,23,0.08,28.6,0.04,17.9
15,12.06.2003,0.5,7.3,15,6.2,0.8,0.12,21.7,0.14,9.2
15,03.07.2003,0.22,3.6,13,6.5,0.8,0.04,17.3,0.39,21.1
15,04.08.2003,0.09,2.3,14,7.4,3.8,0.21,18,0.49,26.6
15,03.09.2003,0.21,6.3,11,8.7,1.3,0.08,24.4,0.27,23.8
15,02.10.2003,0.51,4.1,10,10.5,1.6,0.14,17.9,0.27,21.1
15,11.11.2003,,1.2,8,5.6,2.9,0.16,37.3,0.1,10.6
15,09.12.2003,0.15,1.4,11,12,4.9,0.08,29.2,0.09,27.3
15,13.01.2004,0.13,1.7,8,7.7,5.3,0.12,44.8,0.06,28.2
15,10.02.2004,1.06,1,17,6.8,4.6,0.17,29.3,0.19,25.5
15,10.03.2004,0.29,4.2,10,15.4,8.8,0.12,91.4,0.11,30.4
15,15.04.2004,0.09,8,12,15.1,0.3,0.05,51.8,0.02,22.3
15,13.05.2004,0.29,5.3,11,7.9,0.6,0.08,38.1,0.2,26.8
15,08.06.2004,0.46,4,8,7.5,3.1,0.09,31.9,0.11,31.2
15,07.07.2004,0.26,7.5,21,5.6,1.72,0.073,24.4,0.4,28.6
15,30.08.2004,0.08,7.1,25,5.6,3.3,0.49,21.8,0.5,22.9
15,09.09.2004,0.58,5.7,24,8.1,2.4,0.04,26,0.28,30.1
15,14.10.2004,0.25,9.9,15,13.1,1.47,0.038,28.3,0.19,25.6
15,09.11.2004,0.14,3.4,12,6.6,7.8,0.02,44.5,0.12,25.6
15,07.12.2004,0.77,3.9,14,6.7,5.1,0.1,35.4,0.12,30.9
15,26.01.2005,0.25,3.4,14,18.7,3.4,0.08,32.8,0.1,29.1
15,22.02.2005,0.23,4.07,8,15.6,3.9,0.09,25.4,0.08,31.8
15,17.03.2005,1.63,9.5,11,16.2,5.3,0.2,37.9,0.08,32.3
15,05.04.2005,0.92,4.3,7,8.1,9,0.11,35.3,0.1,24.4
15,12.05.2005,2.6,5.5,8,8.7,1.1,0.07,34.5,0.17,22.6
15,09.06.2005,0.7,6.9,9,8.3,1,0.12,32.5,0.12,20.9
15,04.07.2005,0.47,6.1,8,5.9,0.3,0.21,23.5,0.09,20
15,25.08.2005,0.59,5.7,10,5.6,1.2,0.09,23,0.14,21.7
15,27.09.2005,0.7,2.7,8,7.8,1.1,0.09,25.6,0.15,27.8
15,24.10.2005,0.41,6.2,11,10.6,1.4,0.14,31.5,0.23,24.3
15,28.11.2005,0.49,5.1,15,8.7,1.5,0.06,35.6,0.18,24.9
15,13.12.2005,0.2,5.8,22,10.6,6.6,0.06,23.1,0.12,25.3
15,17.01.2006,0.45,3.1,44,11.2,7.7,0.1,24.7,0.03,36.6
15,13.02.2006,0.9,3.1,15,9.5,5.5,0.07,54.6,0.07,44.6
15,20.03.2006,1.12,1.9,9,13.3,7.7,0.44,32.4,0.35,28.9
15,11.04.2006,1.02,5.4,12,14.3,7.7,0.31,26.9,0.3,35
15,16.05.2006,0.76,4.7,18,8.7,1.2,0.17,23.3,0.35,25.4
15,06.06.2006,0.18,4.6,12,10.1,2.3,0.05,26.3,0.23,20.1
15,11.07.2006,0.17,8.4,7.5,5.9,1,0.03,41.1,0.18,18.3
15,07.08.2006,0.38,9.4,15,5.2,0.1,0.03,20.6,0.24,22.4
15,20.09.2006,0.27,5.3,9,5.6,1.9,0.01,29.6,0.23,27.1
15,23.10.2006,0.4,5.6,9,10.4,1.4,0.02,26.2,0.18,25.4
15,20.11.2006,0.17,5.2,12,18.4,1.5,0.02,89.5,0.2,24.5
15,11.12.2006,0.07,5.1,9,6.9,4.2,0.05,34.1,0.07,26.3
15,17.01.2007,0.14,4.2,12,10.8,4.8,0.1,26.1,0.16,24.5
15,19.02.2007,0.36,6.3,7,12.2,8.2,0.05,34.6,0.18,26.3
15,13.03.2007,0.16,5.9,10,12.1,4.8,0.11,32.5,0.06,20.7
15,17.04.2007,0.23,5.1,6,9.8,3.2,0.14,25.1,0.12,28.9
15,22.05.2007,1.09,6.6,7,4.5,1.5,0.28,35.8,0.19,26.3
15,19.06.2007,0.24,6.6,14,6.1,3.6,0.18,19.3,0.64,28.9
15,10.07.2007,0.37,2.7,16,4.8,0.47,0.16,18.9,0.76,23.6
15,14.08.2007,0.99,7.2,6,4.2,3.2,0.02,20.5,0.28,27.8
15,05.09.2007,0.35,10.9,9,7.6,0.6,0.02,13.6,0.92,24
15,11.10.2007,0.22,6,11,8.5,1.3,0.03,15.3,0.19,22.6
15,13.11.2007,0.31,5.4,13,8.6,2.2,0.05,21.2,0.95,25.2
15,11.12.2007,0.81,2.1,13,6.7,4.1,0.12,15.9,0.17,26
15,15.01.2008,0.5,1.8,12,8.6,6.1,0.16,20.8,1.16,27.2
15,08.02.2008,0.87,4.3,12,9.5,4.8,0.04,37.7,0.076,27.2
15,12.03.2008,0.24,2.8,19,7.88,1.8,0.036,26,0.06,26.3
15,02.04.2008,0.33,2.2,3.5,9.8,3.6,0.006,35.5,0.13,25.5
15,06.05.2008,0.5,3.87,8,6.6,0.22,0.027,33,0.16,21.6
15,04.06.2008,0.41,2.84,4,3.2,4.2,0.03,37.8,0.38,22.3
15,02.07.2008,0.44,5.4,14,7.56,2.3,0.021,13.53,0.7,21.08
15,07.08.2008,0.29,5.93,34,6.31,1,0.022,30,0.91,23.8
15,03.09.2008,0.31,3.12,9,4.7,0.83,0.031,22.9,0.63,18.6
15,08.10.2008,0.29,11,9,5.1,0.19,0.028,27,0.28,22.1
15,14.11.2008,0.19,4.3,9,8.3,1.5,0.03,26.6,0.28,23.8
15,02.12.2008,0.41,3.1,7,6.9,4.44,0.012,39,0.05,22.9
15,12.01.2009,0.36,1.4,18,9.2,9.6,0.13,39.9,0.102,32.6
15,03.02.2009,0.18,1.24,15,7.7,7.3,0.002,45.2,0.07,32.6
15,11.03.2009,0.24,4,11,10.1,6.5,0.047,46.9,0.11,25.1
15,07.04.2009,0.23,4.3,14,8.4,1.08,0.033,42.7,0.11,26.8
15,07.05.2009,0.24,10.2,6,5.6,0.84,0.041,29.5,0.22,20
15,10.06.2009,0.27,2.1,25,7.1,0.1,0.082,31.4,0.33,21.7
15,07.07.2009,0.26,2.4,13,3.9,1.15,0.018,21.9,0.36,20
15,10.08.2009,0.41,4.98,6,7.5,1.8,0.035,19.1,0.2,23.4
15,01.09.2009,0.18,3.46,7,6.9,1.74,0.053,22.3,0.62,23.4
15,08.10.2009,0.39,4.2,6,7.5,3.11,0.029,29.3,0.4,30.1
15,03.11.2009,0.27,3.3,6,10.5,2.76,0.066,34.4,0.113,26.9
15,08.12.2009,0.12,4.04,5,9.9,5.68,0.053,26.9,0.116,26.7
15,19.01.2010,0.09,0.9,8,11.1,8.37,0.059,57.8,0.489,31.2
15,04.02.2010,1.02,1.5,6,5.9,8.4,0.039,42.5,0.174,27.3
15,16.03.2010,0.57,6.5,10,90,7.9,0.028,47.5,0.149,26.9
15,12.04.2010,0.2,5.3,8,9.3,3.1,0.026,37.9,0.11,20.9
15,12.05.2010,0.23,1.3,9,4.6,1.85,0.052,30.2,0.28,20.8
15,08.06.2010,0.34,5.6,11,4.9,0.58,0.017,29.8,0.34,20.8
15,13.07.2010,0.45,4.5,12,6.7,1.72,0.024,26.5,0.44,20
15,03.08.2010,0.66,8.7,8,3.9,2.23,0.061,10,0.69,24.3
15,06.09.2010,0.49,4.2,10,6.4,0.7,0.034,14.8,0.44,21.9
15,14.10.2010,0.46,2.9,7,7.7,0.81,0.032,40.9,0.104,24.35
15,16.11.2010,0.209,7.6,8,9.9,0.59,0.024,42.3,0.029,25.2
15,07.12.2010,0.35,1.5,11,5.8,7.8,0.121,48.7,0.404,30.3
15,11.01.2011,0.28,4.5,10,13.4,8.1,0.1,65.1,0.06,28.4
15,08.02.2011,0.72,0.6,6,11.5,8.7,0.08,67.1,0.17,39.2
15,11.03.2011,1.24,1.3,5,13.4,8,0.06,65.3,0.39,22.8
15,05.04.2011,0.08,1.9,8,6,3.8,0.05,56.6,0.1,23.8
15,11.05.2011,0.05,4.4,11,9.1,1.3,0.039,57.5,0.073,22.9
15,06.06.2011,0.2,6.2,15,8.5,0.205,0.028,41.6,0.433,23.75
15,05.07.2011,0.35,3.5,9,5.7,1.03,0.17,48.5,0.25,29.9
15,02.08.2011,0.35,9.4,11,5.2,1.25,0.13,36.9,0.41,24.6
15,08.09.2011,0.24,6.3,13,7.1,0.7,0.032,26.6,0.36,29
15,10.10.2011,0.34,3.5,7,7.2,1.16,0.036,17.5,0.022,27.3
15,08.11.2011,0.108,6.3,8,8.2,2.09,0.123,17,0.025,36.1
15,05.12.2011,0.31,4.6,8,10.4,2.21,0.046,37.3,0.052,27.3
15,08.12.2011,,,,8.2,,,,,
15,11.01.2012,0.33,8.8,10,12.9,4.3,0.044,31.6,0.14,31.7
15,14.02.2012,1.3,3.15,7,9.4,5.8,0.56,32,0.76,36.1
15,13.03.2012,1.3,2.5,7,7.4,8.1,0.22,23.9,1.16,34.3
15,05.04.2012,0.13,15.4,8,15.7,0,0.015,38,0.029,33.5
15,15.05.2012,0.15,3.9,6,6.1,3.1,0.1,39.6,0.13,35.7
15,06.06.2012,0.15,7.6,8,6.2,2.9,0.046,37.4,0.21,37.9
15,04.07.2012,0.15,8.2,10,8.7,1.5,0.039,12.6,0.15,31.7
15,08.08.2012,0.43,4.7,15,4,0.75,0.054,29.6,0.25,25.5
15,04.09.2012,0.34,5,14,5.4,2.42,0.023,34.2,0.27,31.7
15,08.10.2012,0.13,7,9,7.4,1.03,0.07,36.3,0.3,33.5
15,06.11.2012,0.3,8.2,11,9.3,0.43,0.2,33.8,0.17,30.8
15,13.12.2012,0.29,4.02,10,9,0.57,0.033,33.6,0.1,28.2
15,25.01.2013,0.31,4.03,6,9,2.86,0.028,40.23,0.1,49.1
15,20.02.2013,0.76,4.65,5,15,7.41,0.15,31.2,0.41,32.7
15,19.03.2013,0.29,11.3,5,18.6,10.8,0.32,23.08,0.38,25.7
15,04.04.2013,0.12,0.62,6,7.4,11.8,0.14,25.2,0.35,20.7
15,15.05.2013,0.14,3.72,7,4.96,8.9,0.12,23.7,0.15,21.2
15,11.06.2013,0.053,4.85,11,4.03,1.6,0.04,38.6,0.16,18.2
15,09.07.2013,0.085,2.8,7,11.3,0.96,0.036,35.1,0.09,25.7
15,07.08.2013,0.23,2.86,5,13.5,0.4,0.017,31.31,0.37,19.08
15,11.09.2013,0.19,8.3,9,15.97,1.05,0.02,32.52,0.32,22.2
15,08.10.2013,0.2,6.9,6,7.8,1.02,0.05,32.73,0.29,23
15,05.11.2013,0.15,2.1,4,6.82,2.07,0.066,29.36,0.31,22.2
15,03.12.2013,0.23,2.5,3,5.9,0.74,0.08,29.77,0.12,25.6
15,09.01.2014,0.1,7,3,10.6,7.02,0.053,34.48,0.24,34.1
15,04.02.2014,0.08,2.7,4,6.7,7.06,0.027,31.25,0.17,29
15,06.03.2014,0.12,11.5,6,6.4,5.4,0.17,29.1,0.3,18.4
15,09.04.2014,0.14,8.14,8,8.1,4.37,0.03,29.49,0.03,37.21
15,29.04.2014,0.13,11.5,9,6.55,2.49,0.04,23.7,0.02,23.02
15,05.06.2014,0.14,10.7,8,5.14,1.7,0.05,38.12,0.19,23.02
15,08.07.2014,0.04,10.7,8,6.54,0.09,0.05,26.67,0.1,21.34
15,12.08.2014,0.22,8.8,5,3.43,9.1,0.09,20.3,0.34,47.8
15,02.09.2014,0.25,6.8,12,3.42,14.9,0.04,31.3,0.21,38.1
15,15.10.2014,0.22,7,8,5.9,0.88,0.02,27.5,0.03,28.9
15,26.11.2014,0.15,4.8,9,10,0.79,0.06,38.12,0.3,25.6
15,15.12.2014,0.14,3.1,8,6.1,0.77,0.08,30.58,0.12,29.8
15,28.01.2015,0.12,3.2,7,8.1,0.95,0.04,35,0.21,31.6
15,27.02.2015,0.21,3.9,9,7.17,1.5,0.06,30.17,0.21,29.83
15,10.03.2015,0.24,5.9,10,7.4,2.4,0.08,26.3,0.08,36
15,15.04.2015,0.2,5.4,9,7.8,2.1,0.09,25.19,0.04,34.22
15,13.05.2015,0.14,7.1,9,6.55,10.85,0.1,23.3,0.25,40.36
15,09.06.2015,0.14,10.6,15,6.07,2.4,0.05,32.12,0.32,24.57
15,09.07.2015,0.06,9,10,11.5,1.8,0.04,25.19,0.14,34.22
15,11.08.2015,0.35,4.8,20,5.4,2.5,0.09,27.1,0.31,31.59
15,10.09.2015,0.24,7,17,3.7,0.34,0.02,33.5,0.29,26.85
15,06.10.2015,0.2,4.8,10,7.3,0.87,0.03,34.8,0.31,37.7
15,04.11.2015,0.21,1.6,21,5.1,0.4,0.04,38.1,0.02,39.5
15,08.12.2015,0.17,4.1,10,7.5,2.5,0.037,37.3,0.08,39.3
15,27.01.2016,0.69,3.2,4,8.8,7.6,0.08,35,0.87,32.47
15,01.02.2016,0.73,2.9,10,8.3,8,0.07,36,0.86,20.8
15,22.03.2016,0.082,6.8,14,10.2,0.16,0.02,31.5,0.057,38.2
15,21.04.2016,0.26,5.3,10,10.3,0.47,0.018,38.1,0.084,32.8
15,05.05.2016,0.24,6.2,8,7.1,0.2,0.03,34,0.09,31.6
15,08.06.2016,0.26,1.4,10,6.9,0.55,0.03,48,1.08,38.6
15,05.07.2016,0.19,3,15,9.1,3,0.11,46.1,0.52,31.6
15,25.08.2016,0.17,7.6,19,8.8,0.46,0.01,42.4,0.33,34.2
15,13.09.2016,0.17,6.4,17,14.1,0.3,0.05,38.8,0.37,37.7
15,25.10.2016,0.14,5.2,13,9.1,1.3,0.02,44.7,0.19,37.7
15,22.11.2016,0.46,4.5,10,8.5,4.03,0.05,49.2,0.98,35
15,20.12.2016,1.23,1.9,8,9.7,6.8,0.07,62.5,0.96,34.1
15,18.01.2017,1.59,3.6,8,8.3,6.5,0.07,35.5,0.92,40.2
15,17.02.2017,1.48,5.7,5,8.9,7.6,0.37,38.1,0.95,41.1
15,22.03.2017,0.16,6.4,10,7.2,7.3,0.14,29.6,0.08,42.8
15,19.04.2017,0.17,8.4,9,6.9,0.67,0.08,35.5,0.29,27.1
15,16.05.2017,0.18,10.4,13,11,1.9,0.05,37.2,0.23,39.3
15,21.06.2017,0.21,3.16,13,6.5,0.25,0.06,67.7,0.56,26.2
15,06.07.2017,0.22,4.4,15,3.6,0.71,0.015,63.4,1.1,52.4
15,26.07.2017,0.33,4.4,23,5,0.55,0.013,36.8,1.08,66.4
15,18.08.2017,0.3,5,17,7.5,0.4,0.012,59.9,1.06,35.5
15,06.09.2017,0.28,2.8,12,6.6,0.39,0.19,43.9,0.65,42.5
15,18.10.2017,0.13,7,10,8.6,0.55,0.008,42.6,0.12,26
15,23.11.2017,0.022,4.5,12,9.6,9.6,0.7,32.6,0.042,30.1
15,12.12.2017,0.24,4.2,10,7.7,0.65,0.031,44.4,0.31,28.4
15,17.01.2018,0.221,7.9,9,12.4,4.25,0.024,33.5,0.34,49.6
15,13.02.2018,1.17,7.3,17,12.7,5.05,0.081,61,0.41,45.2
15,13.03.2018,1.49,2.52,20,9.7,3.29,0.065,58.4,2.39,24.8
15,17.04.2018,0.4,3,12,9.2,0.14,0.09,47.8,0.09,30.6
15,15.05.2018,0.52,3.1,13,4.9,2.6,0.5,27.1,1,28.9
15,06.06.2018,0.16,8,18,3.1,0,0.07,33.8,1.05,35.7
15,04.07.2018,0.22,5.5,12,9.1,0.29,0.023,46.9,1.89,30.88
15,21.08.2018,0.37,5.8,19,4.14,0.36,0.049,44.3,0.35,41.2
15,17.09.2018,0.25,8.3,15,7.4,0,0.05,53.2,0.19,52.7
15,17.10.2018,0.25,3.7,8,7.1,0,0,18.8,0.47,27.2
15,14.11.2018,0.29,7.1,11,10.8,0.67,0.054,24.4,0.07,30.1
15,11.01.2019,0.6,6.8,11,8.3,0,0.12,29.5,0.83,29.3
15,23.01.2019,0.38,5,5,7.7,2.8,0.62,23.1,0.41,34.2
15,19.02.2019,2.4,6.8,12,8.6,0.53,0.15,36.1,0.19,49.6
15,21.03.2019,0.31,5.2,11,9.6,3.1,0.21,36.1,0.15,22.2
15,16.04.2019,0.19,3.4,12,6.5,0,0.13,43.2,0.16,30.7
15,20.05.2019,0.36,8,8,4.1,3.18,0.27,36.6,1.03,29
15,12.06.2019,0.37,8,8,6.3,4.37,0.69,37.7,0.76,32.4
15,10.07.2019,0.37,3.77,15,6.9,0.28,0.069,32.6,1.09,32.5
15,07.08.2019,0.35,4,13,9.7,0.27,0.046,24.4,0.11,27.3
15,11.09.2019,0.26,8.2,21,7.7,0,0.005,23,0.45,23.9
15,23.10.2019,0.41,3.6,15,12.9,0.15,0.01,17.5,0.09,27.3
15,12.11.2019,0.23,5.6,11,10.2,1.5,0.08,20.4,0.11,28.3
15,10.12.2019,0.47,6.2,9,8.6,5.7,0.08,17.1,0.08,30.8
15,14.01.2020,0.25,3.7,7,7.7,2.6,0.06,36.5,0.12,31.6
15,04.02.2020,0.15,4.4,6,7.4,4.1,0.16,28.1,0.096,30.46
15,04.03.2020,0.21,5,8,10.5,2.9,0.03,42.8,0.13,32.3
15,07.04.2020,0.16,8.1,10,10.04,0.3,0.034,47.7,0.045,35.5
15,06.05.2020,0.53,4.4,16,6.9,0.68,0.107,32.8,0.129,43.3
15,10.06.2020,0.28,6.2,9,6.5,0.44,0.038,46.5,0.29,48.5
15,07.07.2020,0.32,6.4,12,7.8,0.24,0.031,26.05,0.36,42.31
15,12.08.2020,0.28,6.8,10,6.8,1.03,0.036,36.3,0.21,38.9
15,15.09.2020,0.25,6.9,13,5.3,0.57,0.051,29.3,0.21,34.2
15,06.10.2020,0.34,6.2,15,7.4,0.4,0.071,25,0.13,30.4
15,03.11.2020,0.18,5,12,7.7,1.87,0.082,28.4,0.21,33.8
15,08.12.2020,0.26,3.6,11,8.6,3.34,0.056,31.6,0.14,34.4
15,28.01.2021,0.27,5.6,,6.2,3.27,0.07,,0.14,
15,16.02.2021,1.92,6.2,,6.2,7.95,0.174,,0.598,
15,16.03.2021,1.38,4.2,10,8.7,8.56,0.134,34.2,0.59,30.7
15,06.04.2021,0.17,6.2,8,13.9,8.07,0.179,57.17,0.04,39.7
16,10.01.2000,1.2,2.6,8,16.5,6.7,0.3,34.3,0.02,29.5
16,01.02.2000,2.4,3.1,9,10.3,7.7,0.13,19.6,0.14,26.8
16,01.03.2000,0.54,6,9,11.9,8.8,0.27,32,0.02,25
16,04.04.2000,0.51,3.4,18,8.1,3.5,0.09,57.2,0.03,22.3
16,16.05.2000,0.37,4.3,7,6.8,2.6,0.12,14.7,0.38,21.4
16,05.06.2000,0.48,2.7,11,9.6,2.2,0.08,16.4,0.26,21.4
16,04.07.2000,0.14,7.6,17,7.4,1.7,0.36,18.8,0.52,20.5
16,01.08.2000,0.14,9.3,22,12.3,0.9,0.16,22,0.36,25.8
16,13.09.2000,0.22,6.6,9,9,1.6,0.07,8.2,0.47,19.6
16,05.10.2000,0.41,6.1,9,9.7,1.8,0.04,14.7,0.4,23.2
16,14.11.2000,0.66,6,12,10.2,3.7,0.12,31.9,0.29,21.4
16,18.12.2000,1.58,3.3,20,10.5,5.8,0.12,33.2,0.13,29.1
16,10.01.2001,0.45,3.4,11,12.4,6.7,0.13,18.3,0.45,27.7
16,13.02.2001,0.99,3.7,17,13.7,4.5,0.05,34.7,0.06,28.6
16,11.03.2001,0.23,5.9,7,12.7,7,0.06,21.6,0,23.2
16,10.04.2001,0.75,4.6,14,11.1,2.5,0.03,20.6,0.05,20.2
16,14.05.2001,0.7,6.3,9,11.8,1.2,0.01,32.4,0.2,23.4
16,05.06.2001,1.46,4,25,6.7,0.63,0.06,20.7,0.19,23.3
16,03.07.2001,0.15,3.6,18,5.3,1.4,0.05,27.1,0.51,20.2
16,06.08.2001,0.24,3.4,12,6.2,4.22,0.09,26.7,0.63,19.3
16,06.09.2001,0,4.1,9,7.4,2.8,0.18,17.7,0.41,20.2
16,15.10.2001,0,4.9,14,10.8,1.3,0.05,22.3,0,25.4
